content_bite_id,content_bite_title,content_description,module_id,module_name,mentor_id
921,Kesimpulan dari Andanu Prasetyo,"",129,Mengembangkan Bisnis Kopi dengan Ekspansi Organik,130
910,Peluang Bisnis Kopi di Indonesia,"",129,Mengembangkan Bisnis Kopi dengan Ekspansi Organik,130
924,Waktu yang tepat untuk rebranding,"",130,Strategi rebranding bisnis dengan memanfaatkan media sosial,131
927,Strategi rebranding di social media,"",130,Strategi rebranding bisnis dengan memanfaatkan media sosial,131
923,Menjalankan bisnis pakaian dengan self-manufacturing,"",130,Strategi rebranding bisnis dengan memanfaatkan media sosial,131
926,Budgeting untuk rebranding bisnismu,"",130,Strategi rebranding bisnis dengan memanfaatkan media sosial,131
929,Kesimpulan dari Aghnia Punjabi,"",130,Strategi rebranding bisnis dengan memanfaatkan media sosial,131
925,Proses dan strategi rebranding,"",130,Strategi rebranding bisnis dengan memanfaatkan media sosial,131
922,Idealisme dalam berbisnis,"",130,Strategi rebranding bisnis dengan memanfaatkan media sosial,131
928,Tips manajemen media sosial untuk rebranding,"",130,Strategi rebranding bisnis dengan memanfaatkan media sosial,131
942,Kesimpulan dari Bagus Widnyana,"",131,Proses pembuatan konten digital bagi seorang content creator,133
930,Tips Menjadi Percaya Diri,"",131,Proses pembuatan konten digital bagi seorang content creator,133
938,Membuat Naskah yang Soft-Selling,"",131,Proses pembuatan konten digital bagi seorang content creator,133
933,Tips Produksi Sederhana,"",131,Proses pembuatan konten digital bagi seorang content creator,133
931,Penghasilan Seorang Content Creator,"",131,Proses pembuatan konten digital bagi seorang content creator,133
941,Mengajak Audiens Untuk Berpartisipasi Dalam Konten Kita,"",131,Proses pembuatan konten digital bagi seorang content creator,133
937,"Tahapan Membuat Naskah, Bagian 3","",131,Proses pembuatan konten digital bagi seorang content creator,133
934,Proses Ideation (Pencarian Ide),"",131,Proses pembuatan konten digital bagi seorang content creator,133
936,"Tahapan Membuat Naskah, Bagian 2","",131,Proses pembuatan konten digital bagi seorang content creator,133
940,Proses Edit Video,"",131,Proses pembuatan konten digital bagi seorang content creator,133
935,"Tahapan Membuat Naskah, Bagian 1","",131,Proses pembuatan konten digital bagi seorang content creator,133
939,Proses Syuting,"",131,Proses pembuatan konten digital bagi seorang content creator,133
932,Cara Menentukan Rate Card (Tarif),"",131,Proses pembuatan konten digital bagi seorang content creator,133
943,Menjalankan bisnis sesuai dengan tren,"",132,Dasar dan operasional dalam membangun bisnis kue,134
946,Tips dalam proses baking,"",132,Dasar dan operasional dalam membangun bisnis kue,134
947,Covering Kue,"",132,Dasar dan operasional dalam membangun bisnis kue,134
948,Cara sederhana agar dekorasi kue makin menarik,"",132,Dasar dan operasional dalam membangun bisnis kue,134
952,Kesimpulan dari Sonia Basil,"",132,Dasar dan operasional dalam membangun bisnis kue,134
951,Tips berbisnis cake decorating,"",132,Dasar dan operasional dalam membangun bisnis kue,134
944,Peralatan basic untuk memulai baking dan cake decorating,"",132,Dasar dan operasional dalam membangun bisnis kue,134
949,Dekorasi kue dengan wafer paper dan fondant,"",132,Dasar dan operasional dalam membangun bisnis kue,134
950,Membangun kepercayaan dengan customer,"",132,Dasar dan operasional dalam membangun bisnis kue,134
945,Tips mudah membuat sponge cake,"",132,Dasar dan operasional dalam membangun bisnis kue,134
965,Packaging yang Sesuai untuk Produk,"",134,Mengembangkan Bisnis Kue yang Kekinian,135
962,Sistem Reseller,"",134,Mengembangkan Bisnis Kue yang Kekinian,135
964,Cara Membuat Dessert Box,"",134,Mengembangkan Bisnis Kue yang Kekinian,135
960,Peluang Bisnis dan Rotasi Modal,"",134,Mengembangkan Bisnis Kue yang Kekinian,135
966,Tips Handle Kompetitor dan Pembagian Waktu,"",134,Mengembangkan Bisnis Kue yang Kekinian,135
961,Mengatur Goals untuk Mengembangkan Bisnis,"",134,Mengembangkan Bisnis Kue yang Kekinian,135
967,Kesimpulan dari Najla Bisyir,"",134,Mengembangkan Bisnis Kue yang Kekinian,135
963,Trial and Error dalam Bisnis,"",134,Mengembangkan Bisnis Kue yang Kekinian,135
968,Proses Menjadi Seorang Voice Over Talent ,"",135,Mengasah Skill Voice Over dan Membangun Network,136
976,Kesimpulan dari Bimo Kusumo,"",135,Mengasah Skill Voice Over dan Membangun Network,136
971,Membedah Script/Naskah Bagian 2,"",135,Mengasah Skill Voice Over dan Membangun Network,136
975,Tips Membangun Portofolio Voice Over,"",135,Mengasah Skill Voice Over dan Membangun Network,136
973,Tantangan Bertahan di Industri Voice Over ,"",135,Mengasah Skill Voice Over dan Membangun Network,136
969,Belajar Teknik Dasar Voice Over ,"",135,Mengasah Skill Voice Over dan Membangun Network,136
974,Bekerja Sebagai Freelance Voice Over Talent,"",135,Mengasah Skill Voice Over dan Membangun Network,136
970,Membedah Script/Naskah Bagian 1 ,"",135,Mengasah Skill Voice Over dan Membangun Network,136
972,Tips Produksi Voice Over untuk Pemula,"",135,Mengasah Skill Voice Over dan Membangun Network,136
1008,Motivasi menjadi seorang penulis,"",136,Teknik penulisan novel dengan Dee Lestari,137
1009,Bagaimana mencari ide untuk menulis,"",136,Teknik penulisan novel dengan Dee Lestari,137
1011,Peran penulis novel saat karyanya diadaptasi menjadi film,"",136,Teknik penulisan novel dengan Dee Lestari,137
1010,Pentingnya karakter untuk menjadi seorang penulis,"",136,Teknik penulisan novel dengan Dee Lestari,137
1012,Proses penerbitan buku,"",136,Teknik penulisan novel dengan Dee Lestari,137
1013,Potensi industri creative writing di Indonesia,"",136,Teknik penulisan novel dengan Dee Lestari,137
1067,"Tips membuat struktur konten dalam presentasi, bagian 2","",137,Penyampaian informasi dan desain visual dalam slidemaking,138
1069,Penerapan kontras ke elemen desain,"",137,Penyampaian informasi dan desain visual dalam slidemaking,138
1066,"Tips membuat struktur konten dalam presentasi, bagian 1","",137,Penyampaian informasi dan desain visual dalam slidemaking,138
1073,Presentasi data dengan kalimat panjang dan data numerik yang menarik,"",137,Penyampaian informasi dan desain visual dalam slidemaking,138
1074,Kesimpulan dari Andy Sukma Lubis,"",137,Penyampaian informasi dan desain visual dalam slidemaking,138
1063,Sebuah kegagalan yang menjadi inspirasi,"",137,Penyampaian informasi dan desain visual dalam slidemaking,138
1071,Proses teknik double tone,"",137,Penyampaian informasi dan desain visual dalam slidemaking,138
1065,Pahami konten sebelum mendesain,"",137,Penyampaian informasi dan desain visual dalam slidemaking,138
1064,Membangun workshop mulai dari 0,"",137,Penyampaian informasi dan desain visual dalam slidemaking,138
1068,Mengenal prinsip desain dalam presentasi,"",137,Penyampaian informasi dan desain visual dalam slidemaking,138
1072,Mengolah data teks panjang dan angka menjadi slide powerpoint,"",137,Penyampaian informasi dan desain visual dalam slidemaking,138
1070,Cara mengaplikasikan konsep double tone,"",137,Penyampaian informasi dan desain visual dalam slidemaking,138
997,Kesimpulan dari Andry Susanto,"",138,Menjalankan Bisnis Kuliner Rumahan dengan Kualitas Tinggi,140
990,Cara Merebus Pasta yang tepat,"",138,Menjalankan Bisnis Kuliner Rumahan dengan Kualitas Tinggi,140
987,Memanfaatkan Bahan di Sekitar untuk Masakanmu,"",138,Menjalankan Bisnis Kuliner Rumahan dengan Kualitas Tinggi,140
993,Tips Strategi Marketing untuk Bisnis Kuliner Online,"",138,Menjalankan Bisnis Kuliner Rumahan dengan Kualitas Tinggi,140
991,Cara Membuat Gelato,"",138,Menjalankan Bisnis Kuliner Rumahan dengan Kualitas Tinggi,140
995,Tips Sederhana Foto Makanan untuk Media Sosial,"",138,Menjalankan Bisnis Kuliner Rumahan dengan Kualitas Tinggi,140
994,Tips Promosi di Media Sosial,"",138,Menjalankan Bisnis Kuliner Rumahan dengan Kualitas Tinggi,140
996,Tantangan Bisnis Kuliner Online,"",138,Menjalankan Bisnis Kuliner Rumahan dengan Kualitas Tinggi,140
988,Cara Buat Keju Mozarella Rumahan,"",138,Menjalankan Bisnis Kuliner Rumahan dengan Kualitas Tinggi,140
989,Tips Mudah Membuat Fresh Pasta ,"",138,Menjalankan Bisnis Kuliner Rumahan dengan Kualitas Tinggi,140
992,Tips Mencari Supplier dan Pentingnya Food Safety,"",138,Menjalankan Bisnis Kuliner Rumahan dengan Kualitas Tinggi,140
1000,Faktor Pendukung dalam Bisnis Ikan Cupang,"",141,Membangun Bisnis Ikan Cupang,141
998,Mengenal Bisnis Ikan Cupang,"",141,Membangun Bisnis Ikan Cupang,141
1006,Pentingnya Ciri Khas Media Sosial dalam Berbisnis,"",141,Membangun Bisnis Ikan Cupang,141
1005,Tips untuk Mengembangkan Bisnis,"",141,Membangun Bisnis Ikan Cupang,141
1007,Kesimpulan dari Angelina Prisilla,"",141,Membangun Bisnis Ikan Cupang,141
999,Memulai Bisnis Ikan Cupang,"",141,Membangun Bisnis Ikan Cupang,141
1002,Langkah Menentukan Harga Jual Ikan Cupang,"",141,Membangun Bisnis Ikan Cupang,141
1003,Cara Memasarkan Bisnis yang Memiliki Target Spesifik,"",141,Membangun Bisnis Ikan Cupang,141
1001,Penyesuaian Modal Bisnis Ikan Cupang,"",141,Membangun Bisnis Ikan Cupang,141
1004,Mempertahankan Bisnis Ikan Cupang,"",141,Membangun Bisnis Ikan Cupang,141
1142,Macam - macam instrumen investasi,"",142,Cari tahu investasi yang cocok dengan kamu!,142
1141,Investasi untuk mengejar inflasi,"",142,Cari tahu investasi yang cocok dengan kamu!,142
1144,Apa itu reksadana,"",142,Cari tahu investasi yang cocok dengan kamu!,142
1143,Apa itu obligasi,"",142,Cari tahu investasi yang cocok dengan kamu!,142
1150,Kesimpulan dari Gembong Suwito,"",142,Cari tahu investasi yang cocok dengan kamu!,142
1140,"Apa itu investasi, bagian 2","",142,Cari tahu investasi yang cocok dengan kamu!,142
1145,Investasi P2P (Peer to Peer),"",142,Cari tahu investasi yang cocok dengan kamu!,142
1149,Kesalahan - kesalahan umum yang dilakukan dalam berinvestasi,"",142,Cari tahu investasi yang cocok dengan kamu!,142
1146,Berinvestasi dengan emas,"",142,Cari tahu investasi yang cocok dengan kamu!,142
1139,"Apa itu investasi, bagian 1","",142,Cari tahu investasi yang cocok dengan kamu!,142
1026,Mengenal tipe kamera dan lensa,"",143,Dasar fotografi untuk memulai perjalananmu sendiri!,143
1025,Pentingnya fotografi di masa kini dan alat - alat fotografi untuk pemula,"",143,Dasar fotografi untuk memulai perjalananmu sendiri!,143
1035,Cara mengeksplorasi ilmu fotografi,"",143,Dasar fotografi untuk memulai perjalananmu sendiri!,143
1033,Menjadi seorang fotografer perempuan,"",143,Dasar fotografi untuk memulai perjalananmu sendiri!,143
1027,Konsep cahaya dalam ilmu foto,"",143,Dasar fotografi untuk memulai perjalananmu sendiri!,143
1032,Karir seorang fotografer,"",143,Dasar fotografi untuk memulai perjalananmu sendiri!,143
1029,Segitiga exposure dalam fotografi,"",143,Dasar fotografi untuk memulai perjalananmu sendiri!,143
1030,Pemanfaatan foreground dan background dalam fotografi,"",143,Dasar fotografi untuk memulai perjalananmu sendiri!,143
1031,Tips komposisi fotografi vertikal & horizontal,"",143,Dasar fotografi untuk memulai perjalananmu sendiri!,143
1028,Mengenal segitiga exposure dan komposisi foto,"",143,Dasar fotografi untuk memulai perjalananmu sendiri!,143
1036,Kesimpulan dari Martha Suherman,"",143,Dasar fotografi untuk memulai perjalananmu sendiri!,143
1024,Makna fotografi dan memanfaatkan device,"",143,Dasar fotografi untuk memulai perjalananmu sendiri!,143
1034,Cara seorang fotografer menghadapi klien,"",143,Dasar fotografi untuk memulai perjalananmu sendiri!,143
1194,Lighting dan editing dalam produk fotografi,"",161,Dasar-dasar dari fotografi produk bersama Martha Suherman!,143
1190,Product photography di era digital,"",161,Dasar-dasar dari fotografi produk bersama Martha Suherman!,143
1195,Praktek fotografi produk,"",161,Dasar-dasar dari fotografi produk bersama Martha Suherman!,143
1193,Komposisi dan kreativitas dalam membuat sebuah foto produk,"",161,Dasar-dasar dari fotografi produk bersama Martha Suherman!,143
1192,Peningkatan penjualan karena fotografi,"",161,Dasar-dasar dari fotografi produk bersama Martha Suherman!,143
1198,Kesimpulan dari Martha Suherman tentang fotografi produk,"",161,Dasar-dasar dari fotografi produk bersama Martha Suherman!,143
1191,Foto produk yang menarik,"",161,Dasar-dasar dari fotografi produk bersama Martha Suherman!,143
1197,Personal story produk fotografi,"",161,Dasar-dasar dari fotografi produk bersama Martha Suherman!,143
1196,Kesalahan umum dalam fotografi produk,"",161,Dasar-dasar dari fotografi produk bersama Martha Suherman!,143
1016,Content strategy creation dan distribution,"",145,Mendalami digital marketing dan brand online development,144
1018,Customer relationship management dan email marketing,"",145,Mendalami digital marketing dan brand online development,144
1014,SEO vs SEM,"",145,Mendalami digital marketing dan brand online development,144
1015,Peran audiens terhadap manajemen,"",145,Mendalami digital marketing dan brand online development,144
1017,Affiliate dan influencer marketing,"",145,Mendalami digital marketing dan brand online development,144
1019,Menganalisis data menggunakan Google Analytics,"",145,Mendalami digital marketing dan brand online development,144
1020,Data analisis dalam mengukur performa marketing online,"",145,Mendalami digital marketing dan brand online development,144
1021,Pola pikir kritis dalam digital marketing,"",145,Mendalami digital marketing dan brand online development,144
1022,Tips komunikasi efektif dalam digital marketing,"",145,Mendalami digital marketing dan brand online development,144
1023,Kesimpulan dari Ardi Kemara Pradipta,"",145,Mendalami digital marketing dan brand online development,144
1183,Memulai ide komik,"",144,Kiat - kiat menjadi seorang komikus,145
1185,Cara membuat dan menyusun komik,"",144,Kiat - kiat menjadi seorang komikus,145
1188,Pesan untuk pemula dan cara menemukan loyalitas dari pembaca komik,"",144,Kiat - kiat menjadi seorang komikus,145
1186,Tips alat dan teknis membuat komik,"",144,Kiat - kiat menjadi seorang komikus,145
1187,Jalur mendistribusikan komik,"",144,Kiat - kiat menjadi seorang komikus,145
1184,Bagaimana mendesain karakter komik,"",144,Kiat - kiat menjadi seorang komikus,145
1189,Kesimpulan dari Faza Meonk,"",144,Kiat - kiat menjadi seorang komikus,145
1182,"Cerita, visual, dan genre","",144,Kiat - kiat menjadi seorang komikus,145
1181,Belajar dan mulai dari mana untuk menjadi seorang komikus,"",144,Kiat - kiat menjadi seorang komikus,145
1180,Minat dan peluang,"",144,Kiat - kiat menjadi seorang komikus,145
1080,Proses roasting biji kopi,"",147,"Mengenal industri kopi, biji kopi sampai ke pengolahannya",147
1091,Cita rasa & momentum kopi,"",147,"Mengenal industri kopi, biji kopi sampai ke pengolahannya",147
1079,Metode pengolahan biji kopi,"",147,"Mengenal industri kopi, biji kopi sampai ke pengolahannya",147
1078,Hierarki kopi,"",147,"Mengenal industri kopi, biji kopi sampai ke pengolahannya",147
1081,Mempersiapkan alat untuk menyeduh kopi,"",147,"Mengenal industri kopi, biji kopi sampai ke pengolahannya",147
1076,Prospek bisnis dan industri kopi,"",147,"Mengenal industri kopi, biji kopi sampai ke pengolahannya",147
1077,Persiapan dalam bisnis dan industri kopi,"",147,"Mengenal industri kopi, biji kopi sampai ke pengolahannya",147
1082,Kesimpulan dari Mikael Jasin,"",147,"Mengenal industri kopi, biji kopi sampai ke pengolahannya",147
1075,Perkenalan terhadap bisnis dan industri kopi Indonesia,"",147,"Mengenal industri kopi, biji kopi sampai ke pengolahannya",147
1151,Tips memulai bisnis skincare,"",159,Menjalankan bisnis bersama brand ambassador sebagai wajah perusahaan,148
1152,Fungsi brand ambassador untuk bisnismu,"",159,Menjalankan bisnis bersama brand ambassador sebagai wajah perusahaan,148
1155,Tips mengelola kerja sama dengan brand ambassador,"",159,Menjalankan bisnis bersama brand ambassador sebagai wajah perusahaan,148
1159,Kesimpulan dari Jessica Lin,"",159,Menjalankan bisnis bersama brand ambassador sebagai wajah perusahaan,148
1153,Riset calon brand ambassador ,"",159,Menjalankan bisnis bersama brand ambassador sebagai wajah perusahaan,148
1158,"Tips dan trik mengenai bisnis skincare, menentukan brand ambassador dan kerja sama dengan brand ambassador","",159,Menjalankan bisnis bersama brand ambassador sebagai wajah perusahaan,148
1154,Proses bekerja sama dengan brand ambassador,"",159,Menjalankan bisnis bersama brand ambassador sebagai wajah perusahaan,148
1157,Krisis manajemen,"",159,Menjalankan bisnis bersama brand ambassador sebagai wajah perusahaan,148
1156,Dampak bekerja sama dengan brand ambassador,"",159,Menjalankan bisnis bersama brand ambassador sebagai wajah perusahaan,148
1058,Pengenalan manajemen finansial dalam bisnis kuliner,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,149
1051,Mengukur keberhasilan strategi marketing,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,149
1062,Momentum mengembangkan bisnis kuliner,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,149
1059,Apakah bisnis saya bisa balik modal?,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,149
1061,Merancang perkiraan keuangan (financial forecast),"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,149
1048,Mengenal strategi marketing dalam bisnis kuliner,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,149
1049,Branding untuk bisnis kuliner,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,149
1050,Ide dan kreativitas dalam bisnis kuliner,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,149
1052,Mengenal strategi manajemen operasional bisnis kuliner,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,149
1056,SOP pelayanan,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,149
1057,Best practice dalam penerapan SOP,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,149
1054,SOP perhitungan kesediaan bahan baku,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,149
1060,Menentukan harga pokok penjualan (HPP),"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,149
1055,SOP produksi,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,149
1053,SOP pengadaan barang,"",148,Kamus lengkap untuk menciptakan bisnis kuliner sendiri dari nol!,149
1099,Cara Mendaftar GoBiz,"",152,Pentingnya digitalisasi bisnis di era modern dengan GoBiz!,178
1100,Apabila Pendaftaranmu GoBiz kamu Ditolak,"",152,Pentingnya digitalisasi bisnis di era modern dengan GoBiz!,178
1098,Berkenalan dengan Layanan GoBiz,"",152,Pentingnya digitalisasi bisnis di era modern dengan GoBiz!,178
1096,Manfaat Teknologi Digital Untuk Bisnis,"",152,Pentingnya digitalisasi bisnis di era modern dengan GoBiz!,178
1097,Panduan Digital Marketing Bisnis F&B di Media Sosial,"",152,Pentingnya digitalisasi bisnis di era modern dengan GoBiz!,178
1106,Teknologi Digital Untuk Bisnis,"",153,Kebiasaan bisnis baru yang harus kita terapkan di era kebiasaan baru!!,178
1107,Pengaturan Keuangan di Era Adaptasi Baru,"",153,Kebiasaan bisnis baru yang harus kita terapkan di era kebiasaan baru!!,178
1103,Manajemen Karyawan,"",153,Kebiasaan bisnis baru yang harus kita terapkan di era kebiasaan baru!!,178
1108,Mengoptimalkan Bisnis Pasca Pandemi,"",153,Kebiasaan bisnis baru yang harus kita terapkan di era kebiasaan baru!!,178
1101,Adaptasi Bisnis di Era Kebiasaan Baru,"",153,Kebiasaan bisnis baru yang harus kita terapkan di era kebiasaan baru!!,178
1102,Pelanggan Di Era Kebiasaan Baru,"",153,Kebiasaan bisnis baru yang harus kita terapkan di era kebiasaan baru!!,178
1112,Panduan Dasar Fotografi Produk,"",154,Memulai bisnis rumahan sendiri dari nol!,178
1109,Apa Itu Bisnis Rumahan,"",154,Memulai bisnis rumahan sendiri dari nol!,178
1110,Tips Memulai Bisnis Rumahan,"",154,Memulai bisnis rumahan sendiri dari nol!,178
1111,Pentingnya Fotografi Produk Untuk Bisnis,"",154,Memulai bisnis rumahan sendiri dari nol!,178
1121,Kesimpulan dari Teuku Daffa,"",155,Belajar cara berbicara di depan umum dengan percaya diri bersama Teuku Daffa,179
1113,Pentingnya public speaking,"",155,Belajar cara berbicara di depan umum dengan percaya diri bersama Teuku Daffa,179
1114,Berpikir kritis sebagai seorang public speaker,"",155,Belajar cara berbicara di depan umum dengan percaya diri bersama Teuku Daffa,179
1117,Menghadapi audiens,"",155,Belajar cara berbicara di depan umum dengan percaya diri bersama Teuku Daffa,179
1118,"Ekspresi, suara, gestur","",155,Belajar cara berbicara di depan umum dengan percaya diri bersama Teuku Daffa,179
1119,Menjadi speaker yang percaya diri,"",155,Belajar cara berbicara di depan umum dengan percaya diri bersama Teuku Daffa,179
1116,Menjaga perasaan audiens,"",155,Belajar cara berbicara di depan umum dengan percaya diri bersama Teuku Daffa,179
1115,Habit (kebiasaan) komunikasi dan bantuan peraga visual untuk seorang public speaker,"",155,Belajar cara berbicara di depan umum dengan percaya diri bersama Teuku Daffa,179
1120,Tips umum untuk menghadapi tantangan dalam public speaking,"",155,Belajar cara berbicara di depan umum dengan percaya diri bersama Teuku Daffa,179
1124,"Konsep komunikasi pemasaran, Bagian 1","",156,Fundamental dari branding bersama Pijar Mahir,180
1125,"Konsep komunikasi pemasaran, Bagian 2","",156,Fundamental dari branding bersama Pijar Mahir,180
1122,Memahami konsep dasar branding,"",156,Fundamental dari branding bersama Pijar Mahir,180
1123,Brand reinforcement and revitalization,"",156,Fundamental dari branding bersama Pijar Mahir,180
1148,Investasi properti secara crowdfunding,"",142,Cari tahu investasi yang cocok dengan kamu!,181
1147,Berinvestasi properti,"",142,Cari tahu investasi yang cocok dengan kamu!,181
1127,Pentingnya Basic Knowledge di dunia kopi,"",157,Mastering teknik - teknik membuat kopi bersama Viki Rahardja,182
1130,Mengenal metode pour over,"",157,Mastering teknik - teknik membuat kopi bersama Viki Rahardja,182
1136,Membuat kopi menggunakan teknik cold brew,"",157,Mastering teknik - teknik membuat kopi bersama Viki Rahardja,182
1131,Membuat kopi dengan metode french press,"",157,Mastering teknik - teknik membuat kopi bersama Viki Rahardja,182
1134,Membuat kopi dengan menggunakan mesin espresso,"",157,Mastering teknik - teknik membuat kopi bersama Viki Rahardja,182
1133,Membuat kopi dengan moka pot,"",157,Mastering teknik - teknik membuat kopi bersama Viki Rahardja,182
1137,Ide bisnis kopi yang menarik pada saat ini,"",157,Mastering teknik - teknik membuat kopi bersama Viki Rahardja,182
1135,Pengaruh grind size pada metode seduhan kopi,"",157,Mastering teknik - teknik membuat kopi bersama Viki Rahardja,182
1129,Membuat kopi dengan metode cupping,"",157,Mastering teknik - teknik membuat kopi bersama Viki Rahardja,182
1138,Kesimpulan dari Viki Rahardja,"",157,Mastering teknik - teknik membuat kopi bersama Viki Rahardja,182
1128,Trial & Error di dunia kopi serta mengenal profesi Barista,"",157,Mastering teknik - teknik membuat kopi bersama Viki Rahardja,182
1132,Membuat kopi dengan metode aeropress,"",157,Mastering teknik - teknik membuat kopi bersama Viki Rahardja,182
1171,Bisnis servis dan jasa yang menjual,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,183
1166,Analisis pasar,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,183
1172,Strategi promosi untuk bisnis jasa,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,183
1165,Memahami bisnis reseller dan dropshipping,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,183
1168,Memilih supplier yang tepat,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,183
1173,Menentukan harga bisnis jasa,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,183
1167,Menentukan produk yang akan dijual beserta unique selling point,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,183
1170,Strategi promosi,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,183
1169,Quality control produk,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,183
1177,Menentukan harga jual produk fesyen dengan metode yang sesuai,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,184
1163,Mengetahui jenis risiko yang muncul dalam bisnis,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,184
1175,Mendesain produk fesyen,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,184
1164,Action atau tindakan untuk menjalankan bisnis,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,184
1176,Resources pendukung jalannya bisnis,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,184
1162,Tips menjalankan bisnis sesuai dengan budget,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,184
1179,Menentukan target pasar bisnis fashion,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,184
1178,Menentukan strategi promosi yang sesuai hingga proses launching,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,184
1160,Cara menemukan bisnis sesuai passion,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,184
1174,Menentukan sistem penjualan dalam bisnis,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,184
1161,Tips memperluas pengetahuan dasar berbisnis,"",158,Mengawali perjalanan menjadi pengusaha di bidang keinginanmu!,184
86,Mengenal Garis Temu,NA,3,Inspirasi dan cerita mentor,2
78,Apa Kamu siap untuk menang di media sosial?,NA,16,Strategi Konten dan Sosial Media,2
17,Meningkatkan engagement (Part 2): Menggunakan iklan untuk menarik perhatian massa,NA,16,Strategi Konten dan Sosial Media,2
5,Dua tipe konten untuk mencuri perhatian audience Kamu,NA,16,Strategi Konten dan Sosial Media,2
12,Kriteria untuk membuat konten yang bagus,NA,16,Strategi Konten dan Sosial Media,2
11,"""Ini Gue Banget"" - Membuat konten yang tepat untuk audiens Kamu!",NA,16,Strategi Konten dan Sosial Media,2
4,Konten - udah ada dari dulu atau hanya fenomena modern?,NA,16,Strategi Konten dan Sosial Media,2
13,Konten bagus tapi tidak ada yang lihat - jangan sampai seperti ini!,NA,16,Strategi Konten dan Sosial Media,2
6,Empat bentuk konten yang bisa dipakai siapapun dimanapun,NA,16,Strategi Konten dan Sosial Media,2
18,Tips untuk menang di social media,NA,16,Strategi Konten dan Sosial Media,2
16,"Meningkatkan engagement (Part 1): Mengubah persepsi dari sebuah brand menjadi seorang ""manusia""",NA,16,Strategi Konten dan Sosial Media,2
87,Mengenal Coach Hendra Hilman,NA,3,Inspirasi dan cerita mentor,3
128,Merancang sistem bisnis menuju autopilot,NA,22,Strategi pengembangan bisnis,3
123,Empat tahap untuk memiliki bisnis yang autopilot,NA,22,Strategi pengembangan bisnis,3
129,Penerapan sistem bisnis sehingga dapat jalan ketika kita lepas tangan,NA,22,Strategi pengembangan bisnis,3
122,Rahasia tentang tingkatan dalam berbisnis,NA,22,Strategi pengembangan bisnis,3
126,"Semua tentang profit (PART 1/2): Sebenarnya apa sih, dan cara dapatnya bagaimana?",NA,22,Strategi pengembangan bisnis,3
127,Semua tentang profit (PART 2/2): Strategi jitu untuk meningkatkan profit bisnis,NA,22,Strategi pengembangan bisnis,3
130,Manajemen tim untuk melengkapi sistem bisnis,NA,22,Strategi pengembangan bisnis,3
124,Proses untuk naik kelas dalam berbisnis,NA,22,Strategi pengembangan bisnis,3
131,Apa Kamu siap untuk naik kelas dalam bisnis-mu?,NA,22,Strategi pengembangan bisnis,3
125,Tips and tricks supaya omset bisnismu bisa melesat naik,NA,22,Strategi pengembangan bisnis,3
145,Mengenal Monica Amadea dari Monomolly,NA,3,Inspirasi dan cerita mentor,16
144,Apa Kamu siap untuk meningkatkan online presence brandmu?,NA,25,Meningkatkan Online Presence Bisnismu,16
140,Meningkatkan brand awareness melalui word of mouth dan online ads,NA,25,Meningkatkan Online Presence Bisnismu,16
143,Cara mengubah pengunjung menjadi pembeli,NA,25,Meningkatkan Online Presence Bisnismu,16
